student_id,age,gender,course,year,daily_study_hours,daily_sleep_hours,screen_time_hours,stress_level,anxiety_score,depression_score,academic_pressure_score,financial_stress_score,social_support_score,physical_activity_hours,sleep_quality,attendance_percentage,cgpa,internet_quality,burnout_level
126498,22,Other,BSc,4th,6.5,5.5,1.9,Medium,8,10,2,10,5,1.1,Average,80.9,5.41,Good,Low
126499,18,Female,BCA,4th,5.7,7.1,1.3,Low,1,10,7,6,7,0.9,Poor,51.9,4.23,Average,Medium
126500,25,Other,BBA,1st,6.1,4.4,2.3,Low,3,4,1,6,9,0.4,Good,83.6,6.61,Average,Medium
126501,24,Female,MCA,1st,8.5,7.7,10.6,Medium,8,7,4,4,1,0.9,Poor,76.8,9.58,Average,High
126502,20,Male,BSc,3rd,6.1,7.8,6.8,High,8,9,1,4,8,1.0,Poor,85.7,7.58,Poor,Medium
126503,18,Male,BSc,3rd,4.0,4.3,1.6,High,6,5,2,9,3,2.0,Poor,50.5,9.03,Poor,Low
126504,22,Male,MBA,2nd,2.6,7.9,10.4,Low,5,10,3,1,3,0.9,Good,57.8,5.79,Good,High
126505,17,Other,BTech,2nd,8.5,5.5,5.8,Medium,6,9,7,4,10,0.7,Average,72.1,8.83,Average,Medium
126506,23,Female,BCA,2nd,4.8,5.0,11.7,High,6,7,5,2,5,1.4,Average,84.4,4.39,Poor,High
126507,17,Female,BCA,1st,4.8,6.9,11.5,High,4,3,7,10,3,0.2,Average,97.6,9.16,Poor,Low
126508,22,Female,BCA,1st,5.5,4.2,11.7,High,3,7,9,3,8,0.1,Poor,86.8,6.21,Good,Low
126509,21,Other,BBA,1st,3.1,4.2,6.5,Low,5,4,5,1,6,1.5,Average,67.4,7.76,Average,Medium
126510,19,Other,BCA,4th,7.2,6.1,10.0,High,7,2,3,1,2,1.3,Good,64.6,8.38,Average,Medium
126511,22,Female,MCA,3rd,1.3,6.3,6.1,Low,9,8,10,4,5,1.5,Poor,92.2,8.71,Good,Medium
126512,20,Female,MBA,1st,10.0,6.1,5.1,High,8,3,2,2,1,1.7,Good,74.0,7.2,Poor,Medium
126513,22,Female,MBA,3rd,3.9,7.5,6.6,High,7,6,1,2,6,1.6,Poor,99.3,7.55,Average,Medium
126514,20,Male,MCA,3rd,3.4,6.7,4.8,Medium,3,4,1,1,6,1.3,Poor,73.5,5.01,Average,Low
126515,17,Female,BCA,4th,9.3,7.6,3.3,Low,10,10,3,7,5,1.3,Good,74.1,7.39,Poor,Low
126516,21,Male,MBA,1st,2.8,8.7,7.5,Medium,8,4,5,9,2,1.4,Average,85.3,4.19,Poor,Medium
126517,24,Other,BSc,3rd,1.3,8.6,11.6,Medium,6,6,8,6,2,0.8,Good,54.4,6.87,Good,Low
126518,22,Male,MCA,1st,1.9,5.6,4.6,High,6,6,1,10,5,0.8,Good,93.1,6.94,Average,High
126519,25,Other,MBA,3rd,3.9,5.3,1.7,Medium,5,10,10,3,3,1.9,Good,53.4,7.01,Poor,High
126520,20,Other,BSc,2nd,1.5,8.1,5.1,Low,5,1,4,4,9,1.6,Good,76.0,9.22,Poor,Low
126521,25,Male,BSc,1st,8.0,7.4,3.2,Medium,7,9,10,6,8,1.4,Average,85.3,5.82,Average,High
126522,24,Female,MCA,3rd,2.8,5.6,8.9,Medium,8,7,5,3,4,1.7,Average,59.7,8.57,Average,Low
126523,19,Female,BBA,2nd,7.0,7.3,2.9,Medium,9,2,7,10,9,0.0,Good,98.8,7.45,Poor,Low
126524,22,Male,BBA,2nd,5.9,8.7,2.8,High,7,8,4,6,3,2.0,Average,52.4,6.24,Good,High
126525,20,Other,BTech,2nd,5.7,6.0,1.2,Medium,10,6,9,6,10,0.2,Average,55.1,5.81,Good,High
126526,17,Other,BBA,3rd,7.5,5.6,10.5,Medium,2,4,2,5,5,1.1,Average,87.2,5.55,Average,Low
126527,25,Other,BCA,1st,6.7,6.8,11.7,Low,10,9,5,5,8,1.7,Poor,83.3,4.84,Good,Medium
126528,20,Female,MBA,1st,1.7,5.6,3.1,Medium,3,6,7,6,1,1.4,Poor,65.8,5.24,Poor,Low
126529,21,Male,BCA,3rd,9.2,6.2,1.3,Medium,2,1,5,6,3,1.3,Good,98.6,8.94,Poor,Medium
126530,19,Other,BCA,4th,4.1,8.4,5.6,Low,2,9,5,6,8,1.7,Good,78.3,6.38,Average,Low
126531,20,Female,MBA,3rd,5.1,7.8,10.8,High,4,7,2,6,10,1.3,Good,56.2,9.02,Poor,Medium
126532,25,Female,BCA,1st,5.9,9.0,6.6,Low,10,8,1,2,3,0.9,Good,72.3,8.98,Good,High
126533,23,Male,BTech,3rd,9.1,8.4,2.1,High,7,4,5,5,2,0.3,Average,83.9,8.3,Good,High
126534,24,Female,MCA,2nd,2.5,8.0,10.7,High,7,5,2,10,2,1.0,Poor,91.0,6.97,Average,Low
126535,19,Male,MBA,3rd,6.3,8.2,4.8,High,10,5,9,3,6,1.5,Good,54.1,4.94,Poor,High
126536,19,Male,BBA,3rd,4.0,4.1,8.5,High,6,3,5,7,4,1.1,Average,94.0,6.03,Poor,Medium
126537,23,Male,MCA,4th,7.8,6.1,9.9,Medium,7,8,10,9,7,0.9,Good,80.6,7.92,Average,Low
126538,24,Other,MBA,3rd,2.6,4.5,9.2,Low,7,3,3,2,5,0.9,Poor,80.6,8.22,Good,High
126539,21,Male,BCA,1st,8.7,5.3,6.0,Low,1,8,1,9,5,0.6,Poor,83.2,4.88,Poor,High
126540,17,Male,MCA,4th,7.9,7.3,1.9,Low,5,9,4,9,4,0.5,Good,64.4,4.0,Good,Low
126541,19,Male,BTech,4th,4.2,6.8,1.8,Medium,9,6,10,9,2,0.4,Good,60.1,6.17,Good,Medium
126542,21,Female,MBA,4th,2.5,7.8,3.5,High,7,7,8,10,3,1.5,Poor,86.2,6.62,Average,Low
126543,19,Male,BBA,1st,3.6,5.7,9.3,High,1,3,5,1,10,1.7,Good,69.5,5.53,Good,Medium
126544,17,Other,BTech,2nd,7.9,6.3,2.1,Medium,1,5,10,10,1,1.8,Poor,92.7,7.87,Average,Medium
126545,23,Male,BSc,3rd,7.3,7.9,6.3,High,7,5,8,2,8,1.4,Average,88.4,9.67,Good,Medium
126546,17,Female,MBA,1st,1.0,4.1,11.7,Low,9,7,9,10,6,0.7,Average,62.4,8.0,Good,Low
126547,22,Female,BSc,3rd,3.3,8.6,11.9,High,6,10,7,9,6,1.1,Average,56.9,8.68,Good,High
126548,22,Male,MBA,3rd,7.3,7.7,11.6,High,2,5,10,3,7,1.7,Average,63.9,7.54,Average,Low
126549,23,Male,BCA,3rd,5.3,4.5,1.6,Medium,3,4,8,6,4,1.4,Poor,90.5,8.43,Average,Medium
126550,17,Female,MBA,4th,8.1,8.1,4.9,Medium,2,1,1,5,7,0.4,Good,93.2,4.5,Poor,Medium
126551,19,Male,BCA,1st,5.7,7.0,7.2,Medium,5,5,8,2,10,0.9,Good,91.8,7.37,Average,High
126552,25,Male,BTech,3rd,6.5,8.0,3.7,Medium,8,10,9,10,9,1.9,Poor,52.1,6.66,Poor,High
126553,18,Female,BSc,2nd,6.5,6.2,2.4,Low,9,10,1,2,8,1.1,Poor,56.2,6.95,Good,Medium
126554,21,Female,BTech,2nd,1.3,6.1,4.5,High,9,2,2,3,3,1.6,Poor,90.6,4.42,Poor,Low
126555,19,Other,BTech,1st,8.9,5.8,11.1,High,6,1,1,5,1,0.3,Poor,56.8,5.37,Good,Medium
126556,21,Other,MBA,3rd,9.6,5.8,6.4,Low,6,8,5,7,1,1.3,Good,68.9,9.99,Poor,Low
126557,23,Male,MCA,4th,2.9,5.2,1.2,Medium,8,6,10,6,4,0.4,Poor,69.6,4.58,Average,Low
126558,17,Female,BCA,4th,1.9,9.0,2.2,Low,5,10,10,8,7,1.9,Poor,65.6,9.97,Good,Low
126559,19,Male,MCA,1st,3.4,4.7,7.7,Medium,2,8,4,1,3,0.9,Average,52.8,6.15,Good,Low
126560,22,Female,BTech,4th,9.4,8.0,4.5,High,9,1,9,7,8,0.8,Average,87.9,7.23,Poor,High
126561,23,Male,MBA,2nd,6.8,4.1,4.5,Low,9,4,5,7,4,1.1,Good,87.8,4.85,Poor,Low
126562,19,Female,BCA,2nd,2.4,5.4,9.2,High,9,8,9,6,9,0.2,Average,54.2,4.15,Poor,Low
126563,20,Other,BCA,1st,2.6,5.7,7.0,High,2,6,8,3,7,1.7,Average,88.1,8.22,Average,Medium
126564,22,Other,BSc,2nd,4.8,7.8,2.3,High,5,4,8,4,5,0.4,Average,64.6,7.31,Poor,Low
126565,21,Other,BBA,3rd,2.7,7.5,11.9,High,3,3,10,8,7,1.3,Good,80.9,4.12,Poor,Medium
126566,25,Other,BTech,1st,3.0,7.4,9.0,Medium,10,9,3,4,3,1.9,Poor,54.8,7.97,Average,Medium
126567,17,Female,MBA,1st,4.1,7.3,7.2,High,3,1,8,8,1,0.8,Good,79.6,4.25,Poor,High
126568,21,Male,BBA,1st,7.5,6.7,2.3,High,2,6,6,5,5,0.3,Average,72.4,9.51,Good,Low
126569,17,Male,MBA,4th,2.5,8.2,10.6,High,8,8,2,8,3,0.7,Poor,64.8,8.72,Average,Low
126570,24,Female,MBA,1st,7.2,5.0,10.9,High,7,6,9,10,4,2.0,Average,57.9,6.67,Good,Low
126571,23,Other,BSc,3rd,4.3,4.1,1.3,Medium,9,4,2,1,10,1.9,Good,80.9,5.97,Poor,High
126572,21,Female,MBA,2nd,1.4,5.6,11.1,Low,7,2,6,8,6,1.6,Good,56.0,4.07,Average,High
126573,22,Other,BBA,3rd,4.9,7.2,7.8,High,5,3,7,10,4,1.7,Good,92.5,7.04,Poor,Medium
126574,20,Male,BTech,3rd,7.4,5.9,10.7,Medium,3,1,9,5,4,0.6,Poor,95.0,4.12,Good,Medium
126575,25,Other,BSc,3rd,6.0,5.5,8.1,Low,6,10,5,4,1,0.4,Average,88.2,9.56,Poor,Low
126576,19,Female,MBA,2nd,7.9,8.7,1.9,Low,3,9,1,8,9,0.9,Average,89.0,4.83,Poor,High
126577,18,Other,MBA,4th,4.8,4.8,9.1,Medium,10,5,4,2,7,1.3,Poor,60.2,5.13,Average,Low
126578,23,Female,MBA,1st,9.8,8.5,1.3,Medium,8,2,7,8,6,0.1,Good,53.3,9.68,Average,Low
126579,18,Female,BTech,3rd,4.8,8.3,6.8,High,8,7,7,8,4,1.9,Poor,72.2,6.67,Average,Low
126580,22,Other,MCA,4th,5.0,6.8,7.5,Low,7,3,7,1,1,1.3,Average,50.6,4.63,Average,Medium
126581,24,Female,BTech,2nd,8.3,4.8,1.7,Medium,3,2,9,2,3,0.8,Poor,69.7,7.1,Poor,Medium
126582,19,Female,MBA,2nd,2.5,6.7,6.2,Medium,1,1,2,3,6,1.9,Good,79.9,8.98,Average,High
126583,19,Male,BCA,3rd,6.4,5.3,7.3,High,8,9,3,5,2,1.6,Average,51.1,8.7,Average,Low
126584,19,Male,MCA,3rd,8.9,8.2,11.8,High,3,9,7,4,4,1.7,Poor,92.4,5.31,Average,Medium
126585,17,Other,BSc,3rd,1.0,7.9,7.0,Medium,6,2,3,2,10,1.9,Average,55.0,5.35,Poor,Low
126586,25,Female,MCA,2nd,6.3,8.2,1.3,Low,10,6,5,3,5,0.3,Poor,55.4,4.79,Average,Medium
126587,21,Female,BCA,1st,7.4,5.7,3.2,High,5,4,3,10,8,1.3,Good,88.6,5.69,Average,Medium
126588,25,Male,MBA,2nd,8.7,5.1,9.7,Low,7,5,5,2,4,0.5,Good,59.5,8.63,Good,Medium
126589,21,Male,MBA,2nd,9.7,8.5,11.0,High,7,3,5,2,9,1.9,Good,58.0,5.02,Average,Low
126590,23,Male,BSc,4th,8.3,4.7,9.0,Low,2,1,1,5,4,1.6,Average,74.8,5.43,Poor,High
126591,17,Other,BCA,4th,7.0,4.3,10.7,High,4,6,4,9,1,0.5,Good,95.5,9.98,Average,Low
126592,25,Female,MCA,1st,2.7,5.6,5.7,Low,9,2,8,3,2,0.3,Poor,99.3,5.32,Poor,Medium
126593,17,Female,BSc,4th,2.6,4.1,3.8,High,6,10,8,2,3,1.9,Good,72.0,7.22,Good,Low
126594,20,Other,BTech,3rd,8.5,7.5,5.9,Medium,9,4,2,5,6,0.9,Poor,68.7,5.05,Poor,High
126595,23,Male,BCA,1st,1.6,5.0,3.9,High,1,7,6,3,6,0.9,Good,81.9,4.73,Poor,Medium
126596,25,Male,MBA,1st,4.3,7.2,12.0,High,8,9,4,5,4,1.3,Average,74.6,8.16,Poor,Medium
126597,17,Male,BSc,4th,7.6,7.0,1.7,Medium,7,10,6,1,5,1.3,Poor,72.8,6.95,Average,Medium
126598,22,Male,BCA,2nd,9.4,7.4,11.5,High,1,3,1,5,6,0.6,Poor,73.2,6.46,Average,Low
126599,21,Other,BTech,4th,4.5,6.4,7.7,High,9,5,7,3,10,0.7,Average,93.6,5.07,Poor,Medium
126600,19,Male,MCA,3rd,7.8,8.5,1.1,High,7,3,9,3,7,0.8,Good,96.3,7.83,Average,Low
126601,18,Other,MCA,2nd,6.1,7.7,4.5,High,5,1,6,9,1,0.4,Poor,97.4,4.39,Good,Low
126602,17,Male,BBA,4th,1.6,6.7,9.0,Low,2,7,8,2,5,1.5,Average,74.9,5.94,Poor,High
126603,18,Male,BSc,1st,3.2,6.1,6.4,High,2,7,4,10,10,1.6,Poor,96.1,7.89,Good,High
126604,20,Male,BSc,3rd,8.1,8.8,10.3,Low,3,10,9,10,7,1.1,Average,54.9,9.73,Average,Low
126605,22,Male,BSc,1st,5.1,7.9,1.7,High,3,6,7,3,6,0.5,Average,70.4,5.77,Average,Medium
126606,21,Female,MCA,2nd,4.3,7.1,4.5,Medium,2,7,1,2,3,0.9,Average,67.2,9.94,Average,High
126607,20,Male,BBA,1st,5.5,4.2,1.3,Low,4,2,7,8,10,1.4,Average,61.8,4.01,Good,Medium
126608,24,Male,BCA,4th,8.3,6.3,11.9,Low,7,10,5,2,6,1.0,Good,59.8,5.86,Good,Low
126609,23,Female,BBA,2nd,5.2,7.9,6.3,High,3,5,8,6,5,0.3,Poor,77.9,8.4,Average,Medium
126610,20,Male,BSc,2nd,4.4,8.8,1.8,High,5,10,9,3,4,0.8,Good,60.0,7.68,Average,High
126611,21,Female,BSc,1st,7.1,7.1,11.2,Low,3,5,4,9,8,0.1,Good,91.7,4.45,Good,High
126612,21,Female,BTech,2nd,3.1,5.9,1.4,Medium,9,7,5,3,3,0.4,Poor,63.2,6.35,Average,Low
126613,19,Female,BTech,1st,2.9,6.2,11.6,Medium,3,3,8,8,1,1.1,Average,64.0,8.65,Average,Low
126614,25,Male,BTech,3rd,9.6,4.8,6.2,Medium,5,1,9,6,4,1.7,Poor,79.1,6.51,Average,Medium
126615,21,Other,MCA,4th,6.4,5.9,2.5,Medium,3,1,10,5,6,0.5,Good,97.4,6.71,Average,High
126616,18,Male,BCA,3rd,2.7,7.0,10.7,Low,2,4,3,6,6,0.6,Poor,87.0,9.04,Average,Low
126617,20,Other,BTech,3rd,4.8,8.2,3.2,Low,5,8,8,1,10,0.7,Poor,64.2,7.32,Poor,Low
126618,20,Female,MBA,3rd,3.2,6.9,1.8,High,7,4,8,2,6,0.9,Average,57.3,6.46,Average,Low
126619,21,Other,MBA,1st,5.2,8.6,11.5,High,9,5,10,7,2,0.5,Poor,89.3,7.92,Poor,Medium
126620,24,Other,MBA,4th,9.5,8.6,4.7,High,8,4,9,7,6,1.4,Poor,80.4,9.69,Average,High
126621,21,Female,BTech,2nd,5.6,6.7,10.2,Medium,4,1,8,8,2,0.1,Poor,53.2,6.41,Average,Medium
126622,17,Other,MCA,4th,7.0,8.7,3.1,Low,10,3,5,6,3,0.7,Good,74.4,4.47,Poor,High
126623,18,Female,BCA,3rd,7.3,5.5,4.9,Medium,8,1,5,9,2,1.6,Average,68.9,8.72,Average,High
126624,19,Other,BTech,2nd,3.2,8.0,1.1,Medium,3,8,5,2,5,1.8,Poor,62.8,5.69,Good,Medium
126625,19,Female,MCA,3rd,3.5,5.6,8.3,Medium,8,4,10,3,7,1.4,Poor,99.2,8.25,Poor,Low
126626,22,Female,BSc,2nd,2.5,6.0,8.7,Medium,9,8,6,4,2,2.0,Average,86.6,8.68,Good,Low
126627,25,Male,BSc,4th,1.5,7.7,2.8,Medium,4,9,1,4,6,0.8,Poor,82.5,4.18,Good,High
126628,17,Female,MCA,4th,2.4,7.1,4.6,Low,4,7,3,7,1,0.4,Poor,95.7,9.27,Poor,High
126629,22,Male,BSc,4th,5.3,4.8,4.2,Low,10,7,9,10,8,0.6,Poor,84.6,5.73,Poor,Medium
126630,25,Female,BBA,3rd,6.1,5.1,7.1,Low,1,1,4,1,9,1.8,Poor,81.1,7.49,Poor,High
126631,20,Female,BTech,3rd,8.1,7.2,7.6,High,4,10,9,2,10,0.7,Good,84.4,8.61,Average,High
126632,19,Male,MCA,4th,6.7,7.8,1.5,High,1,10,4,1,1,1.7,Poor,82.6,8.29,Poor,Medium
126633,22,Male,BCA,3rd,5.5,6.8,7.2,Low,9,2,5,3,10,1.6,Good,70.7,5.47,Good,High
126634,22,Other,BSc,3rd,5.4,5.2,5.1,Low,9,7,1,2,2,1.7,Poor,85.4,7.13,Average,Medium
126635,18,Male,BTech,4th,6.4,7.9,3.0,High,6,9,7,9,7,0.8,Poor,90.8,9.85,Average,High
126636,21,Male,MCA,4th,8.8,4.3,10.4,Medium,8,1,4,9,1,0.0,Poor,76.3,9.34,Good,Low
126637,17,Female,BCA,4th,2.2,9.0,10.7,Medium,4,1,4,3,3,1.8,Average,83.0,5.39,Good,Medium
126638,25,Other,BBA,4th,5.5,6.3,1.1,High,4,3,2,5,3,0.2,Average,59.7,8.44,Poor,High
126639,25,Female,BBA,4th,7.4,7.4,9.6,Medium,8,5,9,8,3,1.7,Average,61.2,4.59,Good,Low
126640,19,Other,BSc,4th,8.0,5.5,8.4,Low,2,6,4,8,7,1.6,Poor,70.4,9.13,Good,High
126641,21,Male,BTech,3rd,3.4,5.6,8.3,High,6,8,10,5,1,0.6,Good,60.0,6.25,Poor,Medium
126642,19,Male,BCA,3rd,4.1,8.0,6.6,High,3,9,6,8,2,1.0,Average,69.0,5.52,Average,Low
126643,23,Other,BCA,4th,7.5,6.1,9.4,Low,1,1,6,3,5,0.2,Good,81.5,4.45,Poor,Low
126644,17,Male,BSc,1st,4.0,7.2,8.5,Medium,10,6,2,9,1,1.0,Average,75.3,8.01,Average,High
126645,21,Female,BSc,1st,4.3,6.4,6.1,Medium,6,10,9,3,7,0.8,Good,99.6,7.34,Poor,High
126646,22,Female,BSc,1st,9.8,8.8,1.1,Low,4,9,9,4,7,0.1,Good,79.7,5.56,Poor,Low
126647,23,Other,BBA,1st,3.8,4.6,7.9,Low,9,2,8,7,10,1.7,Average,91.9,8.22,Good,Medium
126648,19,Female,BSc,1st,7.0,7.0,9.7,High,5,2,1,9,8,0.9,Average,52.4,7.07,Good,Medium
126649,23,Female,BBA,3rd,8.1,8.6,4.5,Medium,1,4,9,4,3,0.0,Average,74.9,9.68,Good,Medium
126650,20,Female,MCA,2nd,8.6,7.3,3.4,Low,1,8,6,2,8,0.1,Good,54.7,7.32,Average,High
126651,22,Other,MBA,1st,5.5,6.1,2.1,Low,5,8,10,4,9,0.4,Poor,58.7,8.73,Average,High
126652,21,Other,MBA,4th,6.7,8.5,5.0,High,5,10,6,1,2,1.2,Good,93.7,4.93,Good,Low
126653,20,Other,BTech,4th,1.6,6.0,3.2,High,7,8,10,10,2,0.7,Poor,59.8,4.56,Poor,Low
126654,22,Other,BSc,4th,2.2,5.3,4.8,High,4,10,10,8,5,1.6,Average,94.5,4.56,Average,High
126655,19,Other,MBA,3rd,4.5,4.5,3.9,High,9,7,9,8,3,0.8,Good,51.7,6.87,Poor,High
126656,19,Female,BSc,4th,9.2,4.1,6.5,High,9,10,4,6,7,1.8,Average,73.9,7.84,Average,Low
126657,21,Male,MBA,3rd,3.3,5.0,10.9,Medium,10,10,6,1,7,0.8,Poor,95.1,4.19,Good,Medium
126658,21,Other,MCA,4th,9.2,4.1,11.7,Medium,5,9,7,5,9,1.8,Poor,73.0,8.72,Average,High
126659,25,Female,BSc,2nd,7.5,7.1,2.1,High,6,2,9,4,2,0.5,Poor,81.1,4.81,Average,Medium
126660,20,Other,BSc,2nd,6.7,8.9,1.7,High,4,2,7,7,9,1.4,Poor,92.8,4.7,Poor,Low
126661,21,Other,BBA,3rd,1.2,5.2,3.9,Low,1,9,2,2,7,1.4,Good,91.4,5.2,Poor,Medium
126662,25,Male,BTech,3rd,7.6,9.0,3.7,High,7,10,9,1,1,0.4,Good,61.4,5.73,Poor,High
126663,20,Other,MCA,2nd,7.4,8.1,1.7,Medium,9,6,7,9,9,1.6,Average,83.6,6.39,Good,Medium
126664,19,Other,BBA,4th,5.3,5.1,1.5,Low,7,3,9,1,4,0.9,Average,53.9,5.67,Good,High
126665,23,Female,BBA,2nd,4.9,6.9,9.7,High,6,1,3,6,5,1.6,Good,91.0,8.89,Average,Low
126666,23,Male,BBA,4th,7.5,6.3,2.1,Low,7,8,1,9,10,1.3,Good,86.7,7.79,Average,Medium
126667,24,Female,BTech,4th,9.7,4.5,10.2,High,6,5,10,4,10,0.5,Average,58.1,8.42,Good,Low
126668,20,Other,BBA,1st,8.5,5.8,2.9,High,4,3,1,10,6,0.9,Good,71.1,4.26,Average,High
126669,20,Male,MBA,4th,4.0,4.6,7.4,Low,5,2,6,3,9,0.2,Average,73.4,5.41,Average,Low
126670,25,Female,MCA,1st,3.1,8.8,4.0,Low,8,2,3,5,7,0.3,Good,61.7,8.47,Good,Medium
126671,23,Other,MCA,1st,4.5,6.9,3.7,High,1,8,9,5,1,2.0,Good,70.5,7.17,Good,Medium
126672,19,Male,MCA,1st,8.0,4.4,10.7,Low,8,5,10,10,9,1.8,Average,52.1,7.67,Average,Low
126673,25,Female,BBA,4th,7.9,6.0,6.3,High,2,10,5,4,1,0.6,Good,81.1,6.65,Average,Medium
126674,21,Male,BSc,3rd,3.7,7.1,11.0,High,8,3,6,4,8,1.2,Good,56.4,8.21,Good,High
126675,20,Female,MBA,3rd,3.6,7.1,7.2,Low,6,10,10,4,5,1.5,Good,83.5,4.66,Good,Low
126676,17,Male,MBA,1st,5.8,7.3,6.3,Medium,10,4,7,7,9,1.3,Good,64.2,7.23,Average,Medium
126677,25,Male,BBA,3rd,3.9,7.3,1.7,Low,8,6,1,6,3,1.3,Good,82.0,6.58,Good,Medium
126678,22,Other,BSc,1st,6.5,4.7,8.4,Medium,8,6,10,10,8,1.2,Poor,57.4,8.96,Poor,High
126679,18,Other,MCA,1st,1.3,6.5,4.4,Low,6,1,2,10,4,1.6,Good,88.4,8.29,Average,High
126680,23,Other,BTech,2nd,4.2,5.2,1.1,Medium,4,1,7,10,6,1.5,Good,64.6,8.86,Average,High
126681,19,Male,BSc,3rd,5.9,7.8,2.1,Medium,1,4,9,10,7,1.4,Good,53.9,9.44,Average,Medium
126682,22,Male,BTech,3rd,3.9,5.3,10.1,High,1,7,2,3,4,1.5,Good,75.8,7.05,Poor,High
126683,24,Other,MCA,4th,9.6,6.2,11.2,Low,10,1,9,4,5,0.9,Poor,50.5,4.33,Average,High
126684,19,Male,MBA,2nd,5.8,5.1,5.2,Medium,6,2,1,1,10,1.2,Poor,71.0,5.43,Average,Low
126685,21,Other,BCA,1st,7.1,8.4,2.2,Medium,9,1,7,7,4,0.0,Poor,54.6,6.2,Poor,High
126686,22,Female,MCA,2nd,7.6,6.7,5.9,Medium,10,2,10,8,3,1.1,Good,78.5,8.56,Good,Medium
126687,17,Other,BSc,4th,2.8,7.8,3.8,Medium,5,6,1,4,6,0.4,Average,97.6,8.92,Poor,Low
126688,23,Other,MBA,4th,4.2,8.5,9.0,Low,6,3,2,8,4,1.2,Good,64.3,7.64,Good,Low
126689,20,Male,MCA,4th,7.9,7.9,3.1,High,9,7,2,2,8,0.4,Good,82.2,5.28,Good,Medium
126690,23,Female,MBA,1st,7.8,4.2,10.2,High,10,1,3,5,5,1.4,Average,88.3,8.37,Poor,Medium
126691,23,Male,MCA,1st,4.4,6.1,10.7,High,5,8,5,8,1,1.3,Poor,96.4,8.76,Poor,High
126692,21,Female,MBA,4th,2.0,4.8,8.6,High,2,3,6,1,1,1.7,Poor,79.8,8.03,Good,High
126693,24,Female,BBA,3rd,2.9,7.4,9.7,Medium,4,6,5,3,5,0.4,Poor,70.6,5.03,Poor,High
126694,24,Other,MCA,1st,6.1,5.0,8.4,Low,3,5,9,7,8,0.2,Poor,54.4,8.15,Good,Medium
126695,21,Other,BCA,2nd,3.5,5.8,2.9,Medium,10,6,9,1,8,0.9,Average,71.8,6.76,Good,Medium
126696,21,Male,BSc,2nd,6.4,8.8,5.5,Medium,10,1,10,10,3,0.7,Good,72.1,7.14,Average,High
126697,23,Male,MBA,4th,8.7,9.0,3.3,Medium,10,5,10,3,5,1.3,Average,91.9,5.57,Good,Medium
126698,22,Male,BBA,3rd,3.7,4.7,1.2,Medium,3,8,4,5,9,0.7,Poor,54.6,8.39,Good,High
126699,20,Other,BTech,2nd,5.9,8.8,4.8,Low,5,7,8,10,7,1.4,Good,68.4,5.0,Good,Medium
126700,18,Female,BTech,1st,4.7,4.5,6.1,Low,8,6,8,4,9,2.0,Average,98.5,6.52,Good,Low
126701,24,Male,MBA,4th,5.6,6.7,9.4,High,1,2,5,5,5,0.7,Poor,83.7,8.8,Good,High
126702,19,Male,MCA,4th,7.7,9.0,7.5,Medium,6,6,2,3,4,0.3,Good,85.0,7.92,Poor,Medium
126703,18,Other,BSc,1st,9.4,8.3,10.2,Medium,6,2,4,8,1,1.2,Average,97.0,4.08,Good,Low
126704,23,Female,BCA,2nd,6.8,5.2,11.3,Low,10,3,5,8,6,1.5,Average,69.4,4.94,Average,High
126705,22,Female,BTech,2nd,7.1,5.0,8.8,High,2,1,2,9,9,0.2,Poor,53.2,8.46,Poor,Low
126706,24,Other,BTech,2nd,3.2,5.5,9.3,Low,10,3,7,1,1,1.0,Poor,90.3,4.35,Average,Low
126707,22,Other,MBA,3rd,9.7,9.0,1.6,Low,9,4,3,1,5,2.0,Good,62.6,4.42,Good,Medium
126708,23,Female,BBA,1st,4.4,4.4,10.7,Medium,3,8,6,8,1,0.6,Average,59.8,6.5,Average,High
126709,18,Male,MCA,2nd,7.1,8.6,2.8,Low,3,10,9,9,8,1.6,Average,68.5,8.69,Good,Low
126710,18,Other,MBA,2nd,5.9,4.5,6.1,Low,10,2,5,5,6,1.7,Good,96.6,6.5,Average,Medium
126711,22,Other,BCA,3rd,8.2,6.4,10.8,Medium,10,6,10,2,2,0.1,Average,74.7,7.84,Average,Low
126712,25,Female,BTech,4th,5.6,8.4,6.2,High,7,10,10,1,10,1.4,Average,59.8,4.78,Good,High
126713,19,Other,MCA,1st,9.1,5.8,4.5,High,10,6,9,2,2,0.5,Average,87.3,6.74,Good,High
126714,24,Other,MCA,2nd,5.8,6.0,2.0,Low,1,2,7,10,1,0.5,Average,98.6,9.04,Good,Medium
126715,21,Male,BBA,4th,9.4,7.0,6.8,High,9,6,3,3,3,0.6,Good,91.2,8.85,Poor,High
126716,22,Female,BBA,4th,9.0,8.0,1.9,Low,2,1,6,5,7,0.9,Poor,66.8,9.72,Poor,High
126717,22,Male,BSc,1st,3.7,7.8,3.0,Low,8,3,1,2,10,1.1,Average,69.2,6.58,Poor,High
126718,19,Female,BSc,4th,5.5,8.8,1.3,High,2,4,4,3,8,0.8,Poor,84.5,5.07,Good,Low
126719,21,Other,BSc,3rd,3.5,5.0,1.7,Low,9,9,1,9,6,1.7,Average,51.0,5.57,Average,Medium
126720,17,Other,BSc,4th,5.1,8.5,4.5,Medium,6,2,8,2,8,1.7,Average,68.0,9.76,Poor,High
